comd_one,comd_two,output
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 8e4 -InterruptEvent 0 -NGENProcess b2c -Pipe b04 -Comment  NGen Worker Process  , LogonUI.exe  /flags  :  0x0 /state0  :  0xa9885055 /state1  :  0x41c64e6d ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v2.0.50727_32\UIAutomationProvider\a1250b465b866c62c1b4f7551e75e1d8\UIAutomationProvider.ni.dll  /noroot /LegacyServiceBehavior , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 820 -InterruptEvent 0 -NGENProcess 818 -Pipe 838 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\8591cd1c-521f-452c-abe1-f0fcec91b818.ps1'  , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 9a4 -InterruptEvent 0 -NGENProcess 9b4 -Pipe 8ac -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe  RemoveTaskBootTrigger /LegacyServiceBehavior , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 2a4 -InterruptEvent 0 -NGENProcess 274 -Pipe 344 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe  /RuntimeWide /StopEvent  :  532 , C:\WINDOWS\system32\srtasks.exe  ExecuteScopeRestorePoint /WaitForRestorePoint  :  26 ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\d0da3e57-874f-4c73-adb3-a274979b1c95.ps1'  ,openvpn --log  C:\Users\zhussain\OpenVPN\log\hy.log  --config  hy.ovpn  --setenv IV_GUI_VER  OpenVPN GUI 11  --service 31c000001cc8 0 --auth-retry interact --management 127.0.0.1 25341 stdin --management-query-passwords --management-hold --pull-filter ignore route-method --msg-channel 660 ,Not-Similar
" C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  install  System.Configuration.Install, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a  /NoDependencies /noroot /version  :  v4.0.30319 /LegacyServiceBehavior "," C:\Program Files (x86)\MS Office 2016\Office16\WINWORD.EXE  /n  C:\Users\zhussain\study\internship\Literature Review\MLOps, Model troubleshooting, debugging, testing.docx  /o    ",Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Microsoft.M7ff7277f#\32468d4f6c6a5e90262b3a66ef288079\Microsoft.MachineLearning.Internal.CpuMath.ni.dll  /noroot /LegacyServiceBehavior ,"rundll32.exe  C:\WINDOWS\Installer\MSIB0C2.tmp  ,zzzzInvokeManagedCustomActionOutOfProc SfxCA_4567109 710 Microsoft.PowerBI.InstallationCustomActions!Microsoft.PowerBI.InstallationCustomActions.CustomActions.UninstallCustomConnectorsDirectory ",Not-Similar
" C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe  install  System.Net.NetworkInformation, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a  /NoDependencies /noroot /version  :  v4.0.30319 /LegacyServiceBehavior ", C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 5d8 -InterruptEvent 0 -NGENProcess 5e4 -Pipe 4f8 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v2.0.50727_64\Microsoft.VisualStu#\1a3545b7e5123bb740fd09cf0983d0a4\Microsoft.VisualStudio.Tools.Office.Word.HostAdapter.v10.0.ni.dll  /noroot /LegacyServiceBehavior , C:\WINDOWS\system32\expand.exe  -F  :  *  C:\ProgramData\Lenovo\iMController\Temp\LenovoHardwareScanPlugin.cab   C:\ProgramData\Lenovo\iMController\Temp\LenovoHardwareScanPlugin  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 644 -InterruptEvent 0 -NGENProcess 6a4 -Pipe 660 -Comment  NGen Worker Process  , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\8d5ca9b5-3fd7-475d-a678-7489943ded5f.ps1'  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Microsoft.We9f24001#\2bfaaf7755b5f7e29e38187a39d69277\Microsoft.WSMan.Management.Activities.ni.dll  /noroot /LegacyServiceBehavior , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install capricorn-win64 1596868016  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1596868016  ,Not-Similar
 C:\WINDOWS\system32\NOTEPAD.EXE   C:\Users\zhussain\study\internship\vscode\00d5664c-184b-417d-a79f-baa285453709.jsonl.gz  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 858 -InterruptEvent 0 -NGENProcess 878 -Pipe 860 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\125528cc-73d2-4abc-b194-054f3c50a059.ps1'  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 3d8 -InterruptEvent 0 -NGENProcess 3ec -Pipe 368 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 690 -InterruptEvent 0 -NGENProcess 5e4 -Pipe 7c8 -Comment  NGen Worker Process  , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install deepguard-db 1601970276  C:\ProgramData\F-Secure\NS\default\GUTS2\deepguard-db\1601970276  ,Not-Similar
 c:\WINDOWS\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  install  c:\Program Files (x86)\Common Files\Microsoft Shared\VSTA\Pipeline.v10.0\HostSideAdapters\Microsoft.VisualStudio.Tools.Office.Excel.HostAdapter.v10.0.dll  /queue  :  3 /NoDependencies , LogonUI.exe  /flags  :  0x0 /state0  :  0xad178055 /state1  :  0x41c64e6d ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 6fc -InterruptEvent 0 -NGENProcess 798 -Pipe 7ec -Comment  NGen Worker Process  , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\f80e1183-09b8-49a6-bad4-7ef495f4ba7e.ps1'  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 2fc -InterruptEvent 0 -NGENProcess 378 -Pipe 354 -Comment  NGen Worker Process  , C:\WINDOWS\System32\sihclient.exe  /cv Qllhr13+wUGnm/6PrA6loQ.0.1 ,Not-Similar
 C:\WINDOWS\system32\svchost.exe  -k LocalService -p -s EventSystem , C:\WINDOWS\system32\makecab.exe   C:\WINDOWS\Logs\CBS\CbsPersist_20200617093048.log   C:\WINDOWS\Logs\CBS\CbsPersist_20200617093048.cab  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  capricorn-win64  --aua-version =  1597031814  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1597031814  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 1a8 -InterruptEvent 0 -NGENProcess 234 -Pipe 2ac -Comment  NGen Worker Process  ,Not-Similar
 LogonUI.exe  /flags  :  0x0 /state0  :  0xa1549855 /state1  :  0x41c64e6d , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 414 -InterruptEvent 0 -NGENProcess 55c -Pipe 548 -Comment  NGen Worker Process  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  deepguard-db  --aua-version =  1593496282  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\deepguard-db\1593496282  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v2.0.50727_64\Microsoft.VisualStu#\53e9f65736dba3fe318241962611ae4a\Microsoft.VisualStudio.Tools.Applications.Runtime.v10.0.ni.dll  /noroot /LegacyServiceBehavior ,Not-Similar
 C:\WINDOWS\System32\sihclient.exe  /cv Y9VGt2PGc0C/5II2Boa8ag.0.1 ,git push origin new_branch ,Not-Similar
 C:\Program Files\OpenVPN\bin\openvpnserv.exe  , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\a3ec8a83-377a-487b-804a-1c0e7ff6cf6a.ps1'  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 35c -InterruptEvent 0 -NGENProcess 324 -Pipe 378 -Comment  NGen Worker Process  , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install sensor-win-db 1595384473  C:\ProgramData\F-Secure\NS\default\GUTS2\sensor-win-db\1595384473  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 4f0 -InterruptEvent 0 -NGENProcess 684 -Pipe 66c -Comment  NGen Worker Process  , C:\WINDOWS\Lenovo\iMController\PluginHost86\Lenovo.Modern.ImController.PluginHost.Device.exe  -name 4592678d-4cb0-4d8e-a6d6-d5c0f90d36ff -runas SYSTEM -pluginName GenericTelemetryPlugin -pluginVersion 2.1.0.20 ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Drawing\f59b6884a08db294185dc080a4b03b52\System.Drawing.ni.dll  /noroot /LegacyServiceBehavior , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 664 -InterruptEvent 0 -NGENProcess 6e0 -Pipe 678 -Comment  NGen Worker Process  ,Not-Similar
 LogonUI.exe  /flags  :  0x0 /state0  :  0xa3daa855 /state1  :  0x41c64e6d , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 6f0 -InterruptEvent 0 -NGENProcess 748 -Pipe 730 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\Lenovo\iMController\PluginHost86\Lenovo.Modern.ImController.PluginHost.Device.exe  -name 805b7a8c-2a46-4a93-8f92-df7b92fc8321 -runas SYSTEM -pluginName GenericTelemetryPlugin -pluginVersion 2.1.0.20 ," C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  install  Microsoft.PowerShell.Commands.Management, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35  /NoDependencies /noroot /version  :  v4.0.30319 /LegacyServiceBehavior ",Not-Similar
 C:\Program Files\7-Zip\7zG.exe  x  -oC:\Users\zhussain\study\internship\f-secure\fsecure_data\f-secure\fsecure_data\_year=2020\_month=6\_day=22\_sensor_id=85bd9b2f-cefb-45fe-9d39-36115b19f5d4\  -an -ai#7zMap11370  :   404:7zEvent17378  , LogonUI.exe  /flags  :  0x0 /state0  :  0xa8536055 /state1  :  0x41c64e6d ,Not-Similar
 C:\WINDOWS\System32\DriverStore\FileRepository\FN531F~1.INF\driver\TPOSD.EXE  /UEFI\\.\pipe\{C6A9690C-33AE-4a55-8B65-9498CC0A7B34}.OnScreenDisplay , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 360 -InterruptEvent 0 -NGENProcess 2a4 -Pipe 37c -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\Lenovo\ImController\Service\Lenovo.Modern.ImController.exe  /timebasedeventtrigger 9aa00aad-0a28-45ea-a88e-09d4194b3f06 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 7fc -InterruptEvent 0 -NGENProcess 824 -Pipe 838 -Comment  NGen Worker Process  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install hydra-win64 1594022452  C:\ProgramData\F-Secure\NS\default\GUTS2\hydra-win64\1594022452  , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 590 -InterruptEvent 0 -NGENProcess 664 -Pipe 660 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 65c -InterruptEvent 0 -NGENProcess 4f4 -Pipe 5ac -Comment  NGen Worker Process  , regsvr32.exe  /s  C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulcore\1601904388\fsamsi64.dll  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe  /noconfig /fullpaths  @C:\WINDOWS\TEMP\1jzjve51\1jzjve51.cmdline  , C:\WINDOWS\system32\NOTEPAD.EXE   C:\Users\RDS21bde055271f\study\internship\f-secure\fsecure  data\fsecure data\_year=2020\_month=6\_day=2\_sensor_id=85bd9b2f-cefb-45fe-9d39-36115b19f5d4\85d7ebaf-4ba1-488b-a89d-f1dd7a188054.jsonl.gz ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 588 -InterruptEvent 0 -NGENProcess 628 -Pipe 644 -Comment  NGen Worker Process  , C:\WINDOWS\system32\CompatTelRunner.exe  -m  :  appraiser.dll -f  :  DoScheduledTelemetryRun -cv  :  N8QSo2Bq+EiiOm/f.1 ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\\fs_hotfix.exe  --install_task --cleanup_exeoptions --reset_registry_rights , C:\WINDOWS\System32\Upfc.exe  /launchtype periodic /cv 0uCi7rjVdEa/Mc8GuBFAuw.0 ,Not-Similar
 C:\WINDOWS\system32\CompatTelRunner.exe  -m  :  invagent.dll -f  :  RunUpdate -cv  :  nWCpQVdHCkyzu+Ff.5 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 5e4 -InterruptEvent 0 -NGENProcess 5e0 -Pipe 578 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Servf73e6522#\d3d86a3bffb3ac9c34eb9fbd882baac2\System.ServiceModel.Web.ni.dll  /noroot /LegacyServiceBehavior , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 4dc -InterruptEvent 0 -NGENProcess 3c8 -Pipe 354 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v2.0.50727_64\Microsoft.VisualStu#\98199b9b0651b9a933e93150c40f1bec\Microsoft.VisualStudio.Tools.Office.Excel.HostAdapter.v10.0.ni.dll  /noroot /LegacyServiceBehavior , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install capricorn-win64 1597396013  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1597396013  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 738 -InterruptEvent 0 -NGENProcess 7e0 -Pipe 6fc -Comment  NGen Worker Process  , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  hydra-win64  --aua-version =  1593142987  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\hydra-win64\1593142987  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  capricorn-win64  --aua-version =  1598876211  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1598876211  , LogonUI.exe  /flags  :  0x0 /state0  :  0xa721b055 /state1  :  0x41c64e6d ,Not-Similar
 C:\WINDOWS\system32\regsvr32.exe  /s  C:\Program Files (x86)\F-Secure\PSB\Ultralight\nif\1582124234\browser\install\fs_ie_https\fs_ie_https64.dll  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 1c0 -InterruptEvent 0 -NGENProcess 170 -Pipe 17c -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v2.0.50727_64\System.DirectorySer#\792cbdfedd755c9e64a5721629e15179\System.DirectoryServices.ni.dll  /noroot /LegacyServiceBehavior , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 514 -InterruptEvent 0 -NGENProcess 474 -Pipe 504 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 84c -InterruptEvent 0 -NGENProcess 868 -Pipe 828 -Comment  NGen Worker Process  , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  capricorn-win64  --aua-version =  1594021574  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1594021574  ,Not-Similar
 C:\Windows\syswow64\MsiExec.exe  -Embedding 9B7493D52518DB56257878ADFD7D1FC4 E Global\MSI0000 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 36c -InterruptEvent 0 -NGENProcess 388 -Pipe 2bc -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\CompatTelRunner.exe  -m  :  invagent.dll -f  :  RunUpdate -cv  :  MXTD7bce6Uq3/gEH.5 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 37c -InterruptEvent 0 -NGENProcess 3a4 -Pipe 30c -Comment  NGen Worker Process  ,Not-Similar
 C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install capricorn-win64 1598267945  C:\ProgramData\F-Secure\NS\default\GUTS2\capricorn-win64\1598267945  , C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 7bc -InterruptEvent 0 -NGENProcess 820 -Pipe 7ac -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 2c0 -InterruptEvent 0 -NGENProcess 2dc -Pipe 2bc -Comment  NGen Worker Process  ,consent.exe 8800 468 0000028CB5E36F60 ,Not-Similar
" c:\hyapp\anaconda3-2019.3\python.exe  -c  import sys, setuptools, tokenize; sys.argv[0] = 'C:\\Users\\zhussain\\AppData\\Local\\Temp\\pip-install-d_8p_nhz\\configobj\\setup.py'; __file__='C:\\Users\\zhussain\\AppData\\Local\\Temp\\pip-install-d_8p_nhz\\configobj\\setup.py';f=getattr(tokenize, 'open', open)(__file__);code=f.read().replace('\r\n', '\n');f.close();exec(compile(code, __file__, 'exec'))  egg_info --egg-base  C:\Users\RDS21bde055271f\AppData\Local\Temp\pip-pip-egg-info-1u0ehgsv  ", C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 22c -InterruptEvent 0 -NGENProcess 260 -Pipe 30c -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\System32\Upfc.exe  /launchtype periodic /cv 8NaErTnafkO8TP0C26kt0w.0 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 5f0 -InterruptEvent 0 -NGENProcess 680 -Pipe 614 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent a20 -InterruptEvent 0 -NGENProcess a04 -Pipe 9f0 -Comment  NGen Worker Process  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\Microsoft.Ebaf313d4#\8ad89daec4787ccd66792370e8cb35be\Microsoft.Exchange.WebServices.ni.dll  /noroot /LegacyServiceBehavior ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 51c -InterruptEvent 0 -NGENProcess 6a8 -Pipe 670 -Comment  NGen Worker Process  , LogonUI.exe  /flags  :  0x0 /state0  :  0xa084c855 /state1  :  0x41c64e6d ,Not-Similar
" c:\hyapp\anaconda3-2019.3\python.exe  -u -c  import sys, setuptools, tokenize; sys.argv[0] = 'C:\\Users\\zhussain\\AppData\\Local\\Temp\\pip-install-wbk0_tmz\\python-levenshtein\\setup.py'; __file__='C:\\Users\\zhussain\\AppData\\Local\\Temp\\pip-install-wbk0_tmz\\python-levenshtein\\setup.py';f=getattr(tokenize, 'open', open)(__file__);code=f.read().replace('\r\n', '\n');f.close();exec(compile(code, __file__, 'exec'))  bdist_wheel -d  C:\Users\RDS21bde055271f\AppData\Local\Temp\pip-wheel-v68c5zfi  ", C:\Program Files (x86)\MS Office 2016\Office16\POWERPNT.EXE  /Embedding ,Not-Similar
 LogonUI.exe  /flags  :  0x0 /state0  :  0xa60b9855 /state1  :  0x41c64e6d , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 354 -InterruptEvent 0 -NGENProcess 348 -Pipe 350 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\Installer\MSI8C1D.tmp  /b 2 120 0 , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install sensor-win-db 1596605089  C:\ProgramData\F-Secure\NS\default\GUTS2\sensor-win-db\1596605089  ,Not-Similar
 C:\WINDOWS\system32\CompatTelRunner.exe  -m  :  appraiser.dll -f  :  DoScheduledTelemetryRun -cv  :  ML/GvNzmT0eCue/O.1 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 26c -InterruptEvent 0 -NGENProcess 570 -Pipe 548 -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\Lenovo\iMController\PluginHost\Lenovo.Modern.ImController.PluginHost.Device.exe  -name 97f244f8-8d84-4fdc-aaf4-745439bdffab -runas SYSTEM -pluginName LenovoAuthenticationPlugin -pluginVersion 1.3.0.13 , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu.exe  --aua-channel =  sensor-win-db  --aua-version =  1595486510  --aua-path =  C:\ProgramData\F-Secure\NS\default\GUTS2\sensor-win-db\1595486510  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe  uninstall  C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\Microsoft.P08ac43d5#\0887911885517b724f354c2a844703b8\Microsoft.PowerShell.Utility.Activities.ni.dll  /noroot /LegacyServiceBehavior , C:\WINDOWS\system32\WerFault.exe  -u -p 15368 -s 5640 ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 41c -InterruptEvent 0 -NGENProcess 414 -Pipe 38c -Comment  NGen Worker Process  , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\e2ef2f96-cc2a-4456-b38b-1fdbc0de9558.ps1'  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 538 -InterruptEvent 0 -NGENProcess 7d8 -Pipe 6bc -Comment  NGen Worker Process  , C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulu\1591258926\ulu_handler.exe  install hydra-win64 1598260759  C:\ProgramData\F-Secure\NS\default\GUTS2\hydra-win64\1598260759  ,Not-Similar
 C:\WINDOWS\TEMP\7123B021-A23C-4AD4-B9AE-D04244569B9D\dismhost.exe  {A58A42A7-2B1D-4234-88FA-63C229E1AB24} , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 380 -InterruptEvent 0 -NGENProcess 34c -Pipe 3ac -Comment  NGen Worker Process  ,Not-Similar
 C:\WINDOWS\system32\CompatTelRunner.exe  -m  :  appraiser.dll -f  :  UpdateAvStatus -cv  :  KRtUs+OVs0qBufbk.3 , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 5dc -InterruptEvent 0 -NGENProcess 6ac -Pipe 790 -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 5bc -InterruptEvent 0 -NGENProcess 3ec -Pipe 420 -Comment  NGen Worker Process  , LogonUI.exe  /flags  :  0x0 /state0  :  0xa1baa055 /state1  :  0x41c64e6d ,Not-Similar
 C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 1f0 -InterruptEvent 0 -NGENProcess 2f8 -Pipe 3bc -Comment  NGen Worker Process  , C:\WINDOWS\System32\Upfc.exe  /launchtype periodic /cv rWGAXw1MgUiwHnC2aK4GnQ.0 ,Not-Similar
 C:\Program Files (x86)\MS Office 2016\Office16\CLVIEW.EXE   WINWORD   Word  , C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe  -StartupEvent 32c -InterruptEvent 0 -NGENProcess 37c -Pipe 2bc -Comment  NGen Worker Process  ,Not-Similar
 C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe  -StartupEvent 808 -InterruptEvent 0 -NGENProcess 828 -Pipe 764 -Comment  NGen Worker Process  , C:\WINDOWS\system32\WindowsPowerShell\v1.0\PowerShell.exe  -NoLogo -Noninteractive -NoProfile -ExecutionPolicy Bypass  & 'C:\WINDOWS\CCM\SystemTemp\d6b8b8e0-e74b-4ff7-abe3-4378912776db.ps1'  ,Not-Similar
 C:\WINDOWS\Lenovo\iMController\PluginHost\Lenovo.Modern.ImController.PluginHost.Device.exe  -name c87ff876-5a56-491e-bca4-2e310856a8b3 -runas SYSTEM -pluginName LenovoAuthenticationPlugin -pluginVersion 1.3.0.13 ," c:\WINDOWS\Microsoft.NET\Framework\v4.0.30319\ngen.exe  install  Microsoft.VisualStudio.Tools.Office.ContainerControl, Version=10.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a  /queue  :  3 /NoDependencies ",Not-Similar
